type,dim,n,k,time
bucket,6,10000,10,1443688
bucket,7,10000,10,1586013
bucket,1,1000,20,3951
bucket,2,1000,20,19881
bucket,3,1000,20,53534
bucket,4,1000,20,73637
bucket,5,1000,20,119985
bucket,6,1000,20,115692
bucket,7,1000,20,142087
bucket,1,2000,20,5933
bucket,2,2000,20,31876
bucket,3,2000,20,83808
bucket,4,2000,20,145832
bucket,5,2000,20,214984
bucket,6,2000,20,237016
bucket,7,2000,20,261369
bucket,1,3000,20,6332
bucket,2,3000,20,36761
bucket,3,3000,20,141430
bucket,4,3000,20,211941
bucket,5,3000,20,318228
bucket,6,3000,20,331343
bucket,7,3000,20,373309
bucket,1,4000,20,8093
bucket,2,4000,20,37993
bucket,3,4000,20,140079
bucket,4,4000,20,293704
bucket,5,4000,20,397744
bucket,6,4000,20,437683
bucket,7,4000,20,494542
bucket,1,5000,20,6976
bucket,2,5000,20,54514
bucket,3,5000,20,138621
bucket,4,5000,20,374707
bucket,5,5000,20,473745
bucket,6,5000,20,549242
bucket,7,5000,20,604799
bucket,1,6000,20,9098
bucket,2,6000,20,63447
bucket,3,6000,20,216010
bucket,4,6000,20,424638
bucket,5,6000,20,472338
bucket,6,6000,20,659853
bucket,7,6000,20,718292
bucket,1,7000,20,9047
bucket,2,7000,20,54639
bucket,3,7000,20,211524
bucket,4,7000,20,392705
bucket,5,7000,20,552247
bucket,6,7000,20,777768
bucket,7,7000,20,858692
bucket,1,8000,20,9015
bucket,2,8000,20,72265
bucket,3,8000,20,255835
bucket,4,8000,20,457427
bucket,5,8000,20,639305
bucket,6,8000,20,887049
bucket,7,8000,20,986778
bucket,1,9000,20,12954
bucket,2,9000,20,81268
bucket,3,9000,20,265747
bucket,4,9000,20,515906
bucket,5,9000,20,697560
bucket,6,9000,20,1009675
bucket,7,9000,20,1090298
bucket,1,10000,20,11387
bucket,2,10000,20,77812
bucket,3,10000,20,302610
bucket,4,10000,20,565753
bucket,5,10000,20,799597
bucket,6,10000,20,1116697
bucket,7,10000,20,1228995
bucket,1,1000,30,4027
bucket,2,1000,30,15825
bucket,3,1000,30,67481
bucket,4,1000,30,65060
bucket,5,1000,30,97469
bucket,6,1000,30,118590
bucket,7,1000,30,114159
bucket,1,2000,30,5071
bucket,2,2000,30,31405
bucket,3,2000,30,83535
bucket,4,2000,30,134049
bucket,5,2000,30,197229
bucket,6,2000,30,216614
bucket,7,2000,30,243112
bucket,1,3000,30,6272
bucket,2,3000,30,33476
bucket,3,3000,30,100004
bucket,4,3000,30,218370
bucket,5,3000,30,292614
bucket,6,3000,30,325948
bucket,7,3000,30,372606
bucket,1,4000,30,7294
bucket,2,4000,30,36888
bucket,3,4000,30,165161
bucket,4,4000,30,285469
bucket,5,4000,30,380038
bucket,6,4000,30,437318
bucket,7,4000,30,486708
bucket,1,5000,30,20108
bucket,2,5000,30,45859
bucket,3,5000,30,143320
bucket,4,5000,30,354778
bucket,5,5000,30,487342
bucket,6,5000,30,542263
bucket,7,5000,30,598143
bucket,1,6000,30,8822
bucket,2,6000,30,59744
bucket,3,6000,30,192645
bucket,4,6000,30,439000
bucket,5,6000,30,493627
bucket,6,6000,30,669454
bucket,7,6000,30,717709
bucket,1,7000,30,8995
bucket,2,7000,30,61899
bucket,3,7000,30,234521
bucket,4,7000,30,393545
bucket,5,7000,30,599296
bucket,6,7000,30,811843
bucket,7,7000,30,942962
bucket,1,8000,30,10552
bucket,2,8000,30,73298
bucket,3,8000,30,267526
bucket,4,8000,30,500378
bucket,5,8000,30,715248
bucket,6,8000,30,957377
bucket,7,8000,30,1103748
bucket,1,9000,30,10888
bucket,2,9000,30,73082
bucket,3,9000,30,306940
bucket,4,9000,30,580050
bucket,5,9000,30,801261
bucket,6,9000,30,1121791
bucket,7,9000,30,1276793
bucket,1,10000,30,12406
bucket,2,10000,30,87922
bucket,3,10000,30,385209
bucket,4,10000,30,658907
bucket,5,10000,30,987062
bucket,6,10000,30,1308809
bucket,7,10000,30,1445294
bucket,1,1000,40,3974
bucket,2,1000,40,18544
bucket,3,1000,40,59973
bucket,4,1000,40,95354
bucket,5,1000,40,108920
bucket,6,1000,40,125626
bucket,7,1000,40,151335
bucket,1,2000,40,6308
bucket,2,2000,40,38523
bucket,3,2000,40,83920
bucket,4,2000,40,166819
bucket,5,2000,40,213621
bucket,6,2000,40,257299
bucket,7,2000,40,281488
bucket,1,3000,40,6929
bucket,2,3000,40,45461
bucket,3,3000,40,142751
bucket,4,3000,40,248710
bucket,5,3000,40,343977
bucket,6,3000,40,374573
bucket,7,3000,40,444389
bucket,1,4000,40,8523
bucket,2,4000,40,47194
bucket,3,4000,40,160445
bucket,4,4000,40,342866
bucket,5,4000,40,450503
bucket,6,4000,40,522963
bucket,7,4000,40,601703
bucket,1,5000,40,9226
bucket,2,5000,40,62475
bucket,3,5000,40,191165
bucket,4,5000,40,441426
bucket,5,5000,40,572223
bucket,6,5000,40,682031
bucket,7,5000,40,749065
bucket,1,6000,40,11311
bucket,2,6000,40,59275
bucket,3,6000,40,222746
bucket,4,6000,40,577853
bucket,5,6000,40,566419
bucket,6,6000,40,801215
bucket,7,6000,40,956833
bucket,1,7000,40,11251
bucket,2,7000,40,80022
bucket,3,7000,40,261845
bucket,4,7000,40,481939
bucket,5,7000,40,669139
bucket,6,7000,40,954195
bucket,7,7000,40,1073899
bucket,1,8000,40,11473
bucket,2,8000,40,89498
bucket,3,8000,40,304508
bucket,4,8000,40,560124
bucket,5,8000,40,715895
bucket,6,8000,40,1018474
bucket,7,8000,40,1106354
bucket,1,9000,40,11665
bucket,2,9000,40,72721
bucket,3,9000,40,308679
bucket,4,9000,40,546486
bucket,5,9000,40,898493
bucket,6,9000,40,1219694
bucket,7,9000,40,1394899
bucket,1,10000,40,12550
bucket,2,10000,40,94637
bucket,3,10000,40,351164
bucket,4,10000,40,703735
bucket,5,10000,40,986166
bucket,6,10000,40,1545061
bucket,7,10000,40,1400514
bucket,1,1000,50,4927
bucket,2,1000,50,18360
bucket,3,1000,50,71850
bucket,4,1000,50,74265
bucket,5,1000,50,115184
bucket,6,1000,50,143028
bucket,7,1000,50,130946
bucket,1,2000,50,6384
bucket,2,2000,50,35041
bucket,3,2000,50,82076
bucket,4,2000,50,179345
bucket,5,2000,50,233022
bucket,6,2000,50,259630
bucket,7,2000,50,283788
bucket,1,3000,50,7399
bucket,2,3000,50,42934
bucket,3,3000,50,123133
bucket,4,3000,50,244007
bucket,5,3000,50,336795
bucket,6,3000,50,373125
bucket,7,3000,50,439353
bucket,1,4000,50,8056
bucket,2,4000,50,45586
bucket,3,4000,50,179160
bucket,4,4000,50,325146
bucket,5,4000,50,449569
bucket,6,4000,50,509734
bucket,7,4000,50,543659
bucket,1,5000,50,8681
bucket,2,5000,50,58736
bucket,3,5000,50,168981
bucket,4,5000,50,410061
bucket,5,5000,50,536540
bucket,6,5000,50,614217
bucket,7,5000,50,673640
bucket,1,6000,50,10299
bucket,2,6000,50,59424
bucket,3,6000,50,209134
bucket,4,6000,50,480609
bucket,5,6000,50,555007
bucket,6,6000,50,762255
bucket,7,6000,50,815679
bucket,1,7000,50,9722
bucket,2,7000,50,62997
bucket,3,7000,50,245536
bucket,4,7000,50,452584
bucket,5,7000,50,566536
bucket,6,7000,50,796363
bucket,7,7000,50,884121
bucket,1,8000,50,10178
bucket,2,8000,50,67027
bucket,3,8000,50,282949
bucket,4,8000,50,465044
bucket,5,8000,50,639095
bucket,6,8000,50,892142
bucket,7,8000,50,986554
bucket,1,9000,50,10879
bucket,2,9000,50,71821
bucket,3,9000,50,279566
bucket,4,9000,50,524912
bucket,5,9000,50,737241
bucket,6,9000,50,1042709
bucket,7,9000,50,1101508
bucket,1,10000,50,12436
bucket,2,10000,50,83481
bucket,3,10000,50,329190
bucket,4,10000,50,581279
bucket,5,10000,50,815879
bucket,6,10000,50,1140748
bucket,7,10000,50,1307145
kdtree,1,1000,10,93787
kdtree,2,1000,10,17768
kdtree,3,1000,10,12998
kdtree,4,1000,10,17291
kdtree,5,1000,10,23681
kdtree,6,1000,10,36856
kdtree,7,1000,10,54116
kdtree,1,2000,10,192317
kdtree,2,2000,10,25518
kdtree,3,2000,10,16997
kdtree,4,2000,10,21551
kdtree,5,2000,10,32034
kdtree,6,2000,10,47797
kdtree,7,2000,10,74741
kdtree,1,3000,10,278804
kdtree,2,3000,10,29807
kdtree,3,3000,10,21671
kdtree,4,3000,10,24220
kdtree,5,3000,10,36752
kdtree,6,3000,10,57661
kdtree,7,3000,10,85805
kdtree,1,4000,10,353478
kdtree,2,4000,10,37186
kdtree,3,4000,10,23521
kdtree,4,4000,10,26920
kdtree,5,4000,10,41113
kdtree,6,4000,10,64621
kdtree,7,4000,10,99388
kdtree,1,5000,10,453002
kdtree,2,5000,10,41425
kdtree,3,5000,10,26411
kdtree,4,5000,10,31245
kdtree,5,5000,10,42634
kdtree,6,5000,10,70066
kdtree,7,5000,10,109979
kdtree,1,6000,10,542211
kdtree,2,6000,10,43039
kdtree,3,6000,10,26823
kdtree,4,6000,10,31569
kdtree,5,6000,10,46448
kdtree,6,6000,10,73312
kdtree,7,6000,10,119430
kdtree,1,7000,10,644096
kdtree,2,7000,10,46196
kdtree,3,7000,10,28505
kdtree,4,7000,10,32320
kdtree,5,7000,10,50639
kdtree,6,7000,10,76839
kdtree,7,7000,10,136371
kdtree,1,8000,10,699527
kdtree,2,8000,10,54615
kdtree,3,8000,10,33130
kdtree,4,8000,10,40944
kdtree,5,8000,10,55541
kdtree,6,8000,10,94034
kdtree,7,8000,10,163876
kdtree,1,9000,10,777153
kdtree,2,9000,10,60213
kdtree,3,9000,10,33178
kdtree,4,9000,10,39041
kdtree,5,9000,10,54381
kdtree,6,9000,10,95267
kdtree,7,9000,10,141503
kdtree,1,10000,10,870183
kdtree,2,10000,10,59840
kdtree,3,10000,10,32647
kdtree,4,10000,10,38736
kdtree,5,10000,10,55171
kdtree,6,10000,10,90726
kdtree,7,10000,10,148098
kdtree,1,1000,20,111589
kdtree,2,1000,20,29699
kdtree,3,1000,20,21647
kdtree,4,1000,20,24964
kdtree,5,1000,20,36464
kdtree,6,1000,20,51320
kdtree,7,1000,20,70697
kdtree,1,2000,20,228878
kdtree,2,2000,20,42065
kdtree,3,2000,20,29390
kdtree,4,2000,20,35857
kdtree,5,2000,20,47483
kdtree,6,2000,20,68655
kdtree,7,2000,20,96808
kdtree,1,3000,20,349204
kdtree,2,3000,20,52220
kdtree,3,3000,20,37942
kdtree,4,3000,20,43957
kdtree,5,3000,20,58292
kdtree,6,3000,20,88803
kdtree,7,3000,20,123661
kdtree,1,4000,20,467942
kdtree,2,4000,20,64718
kdtree,3,4000,20,38790
kdtree,4,4000,20,46695
kdtree,5,4000,20,59641
kdtree,6,4000,20,94940
kdtree,7,4000,20,142384
kdtree,1,5000,20,652473
kdtree,2,5000,20,77366
kdtree,3,5000,20,50057
kdtree,4,5000,20,53004
kdtree,5,5000,20,71411
kdtree,6,5000,20,102388
kdtree,7,5000,20,174993
kdtree,1,6000,20,758329
kdtree,2,6000,20,83034
kdtree,3,6000,20,50347
kdtree,4,6000,20,54048
kdtree,5,6000,20,76007
kdtree,6,6000,20,107540
kdtree,7,6000,20,166003
kdtree,1,7000,20,878347
kdtree,2,7000,20,92093
kdtree,3,7000,20,53612
kdtree,4,7000,20,56618
kdtree,5,7000,20,74657
kdtree,6,7000,20,118777
kdtree,7,7000,20,188565
kdtree,1,8000,20,992725
kdtree,2,8000,20,92158
kdtree,3,8000,20,56166
kdtree,4,8000,20,59328
kdtree,5,8000,20,78505
kdtree,6,8000,20,123693
kdtree,7,8000,20,197634
kdtree,1,9000,20,1128973
kdtree,2,9000,20,101873
kdtree,3,9000,20,57473
kdtree,4,9000,20,64045
kdtree,5,9000,20,80593
kdtree,6,9000,20,130607
kdtree,7,9000,20,207200
kdtree,1,10000,20,1209592
kdtree,2,10000,20,98343
kdtree,3,10000,20,56958
kdtree,4,10000,20,61853
kdtree,5,10000,20,86286
kdtree,6,10000,20,129963
kdtree,7,10000,20,196979
kdtree,1,1000,30,115216
kdtree,2,1000,30,35814
kdtree,3,1000,30,28208
kdtree,4,1000,30,32228
kdtree,5,1000,30,42632
kdtree,6,1000,30,57460
kdtree,7,1000,30,81210
kdtree,1,2000,30,229738
kdtree,2,2000,30,52811
kdtree,3,2000,30,36698
kdtree,4,2000,30,41141
kdtree,5,2000,30,59903
kdtree,6,2000,30,83500
kdtree,7,2000,30,126236
kdtree,1,3000,30,344436
kdtree,2,3000,30,64934
kdtree,3,3000,30,48566
kdtree,4,3000,30,56444
kdtree,5,3000,30,72755
kdtree,6,3000,30,100854
kdtree,7,3000,30,156588
kdtree,1,4000,30,468164
kdtree,2,4000,30,76323
kdtree,3,4000,30,52035
kdtree,4,4000,30,54937
kdtree,5,4000,30,85466
kdtree,6,4000,30,113588
kdtree,7,4000,30,174594
kdtree,1,5000,30,568017
kdtree,2,5000,30,84318
kdtree,3,5000,30,55392
kdtree,4,5000,30,65247
kdtree,5,5000,30,81663
kdtree,6,5000,30,113708
kdtree,7,5000,30,179203
kdtree,1,6000,30,747870
kdtree,2,6000,30,97814
kdtree,3,6000,30,61266
kdtree,4,6000,30,73169
kdtree,5,6000,30,83250
kdtree,6,6000,30,126187
kdtree,7,6000,30,198573
kdtree,1,7000,30,886259
kdtree,2,7000,30,104543
kdtree,3,7000,30,67411
kdtree,4,7000,30,72605
kdtree,5,7000,30,99170
kdtree,6,7000,30,133471
kdtree,7,7000,30,226135
kdtree,1,8000,30,975036
kdtree,2,8000,30,124010
kdtree,3,8000,30,74291
kdtree,4,8000,30,73649
kdtree,5,8000,30,100587
kdtree,6,8000,30,149549
kdtree,7,8000,30,231685
kdtree,1,9000,30,1129738
kdtree,2,9000,30,129881
kdtree,3,9000,30,76140
kdtree,4,9000,30,82095
kdtree,5,9000,30,110681
kdtree,6,9000,30,155407
kdtree,7,9000,30,240818
kdtree,1,10000,30,1255948
kdtree,2,10000,30,133717
kdtree,3,10000,30,76186
kdtree,4,10000,30,84391
kdtree,5,10000,30,107108
kdtree,6,10000,30,163655
kdtree,7,10000,30,258994
kdtree,1,1000,40,133186
kdtree,2,1000,40,48153
kdtree,3,1000,40,38364
kdtree,4,1000,40,45663
kdtree,5,1000,40,56157
kdtree,6,1000,40,73413
kdtree,7,1000,40,102195
kdtree,1,2000,40,275770
kdtree,2,2000,40,74255
kdtree,3,2000,40,51278
kdtree,4,2000,40,58509
kdtree,5,2000,40,72342
kdtree,6,2000,40,104903
kdtree,7,2000,40,206725
kdtree,1,3000,40,398417
kdtree,2,3000,40,83638
kdtree,3,3000,40,68965
kdtree,4,3000,40,64443
kdtree,5,3000,40,86781
kdtree,6,3000,40,126010
kdtree,7,3000,40,190835
kdtree,1,4000,40,536467
kdtree,2,4000,40,173002
kdtree,3,4000,40,73108
kdtree,4,4000,40,76311
kdtree,5,4000,40,90167
kdtree,6,4000,40,138580
kdtree,7,4000,40,195442
kdtree,1,5000,40,645910
kdtree,2,5000,40,111395
kdtree,3,5000,40,70287
kdtree,4,5000,40,76336
kdtree,5,5000,40,100035
kdtree,6,5000,40,147558
kdtree,7,5000,40,207625
kdtree,1,6000,40,806461
kdtree,2,6000,40,135225
kdtree,3,6000,40,76656
kdtree,4,6000,40,86138
kdtree,5,6000,40,103394
kdtree,6,6000,40,154203
kdtree,7,6000,40,227978
kdtree,1,7000,40,906775
kdtree,2,7000,40,131929
kdtree,3,7000,40,78531
kdtree,4,7000,40,83823
kdtree,5,7000,40,110518
kdtree,6,7000,40,153003
kdtree,7,7000,40,231556
kdtree,1,8000,40,983303
kdtree,2,8000,40,135550
kdtree,3,8000,40,81608
kdtree,4,8000,40,80394
kdtree,5,8000,40,111767
kdtree,6,8000,40,164025
kdtree,7,8000,40,244445
kdtree,1,9000,40,1126736
kdtree,2,9000,40,144053
kdtree,3,9000,40,93313
kdtree,4,9000,40,93552
kdtree,5,9000,40,111900
kdtree,6,9000,40,176372
kdtree,7,9000,40,259621
kdtree,1,10000,40,1235657
kdtree,2,10000,40,149621
kdtree,3,10000,40,91049
kdtree,4,10000,40,89950
kdtree,5,10000,40,120456
kdtree,6,10000,40,181428
kdtree,7,10000,40,271159
kdtree,1,1000,50,126630
kdtree,2,1000,50,47324
kdtree,3,1000,50,38092
kdtree,4,1000,50,45792
kdtree,5,1000,50,58340
kdtree,6,1000,50,75548
kdtree,7,1000,50,98954
kdtree,1,2000,50,246593
kdtree,2,2000,50,70902
kdtree,3,2000,50,52545
kdtree,4,2000,50,60754
kdtree,5,2000,50,75639
kdtree,6,2000,50,102939
kdtree,7,2000,50,144700
kdtree,1,3000,50,375052
kdtree,2,3000,50,84758
kdtree,3,3000,50,61329
kdtree,4,3000,50,65452
kdtree,5,3000,50,86510
kdtree,6,3000,50,123499
kdtree,7,3000,50,175103
kdtree,1,4000,50,489792
kdtree,2,4000,50,106284
kdtree,3,4000,50,71009
kdtree,4,4000,50,79362
kdtree,5,4000,50,97360
kdtree,6,4000,50,139614
kdtree,7,4000,50,194532
kdtree,1,5000,50,613080
kdtree,2,5000,50,112126
kdtree,3,5000,50,78490
kdtree,4,5000,50,81239
kdtree,5,5000,50,108229
kdtree,6,5000,50,148007
kdtree,7,5000,50,242858
kdtree,1,6000,50,744685
kdtree,2,6000,50,130768
kdtree,3,6000,50,82740
kdtree,4,6000,50,86351
kdtree,5,6000,50,109082
kdtree,6,6000,50,163704
kdtree,7,6000,50,239862
kdtree,1,7000,50,865168
kdtree,2,7000,50,149739
kdtree,3,7000,50,91043
kdtree,4,7000,50,108350
kdtree,5,7000,50,130704
kdtree,6,7000,50,185252
kdtree,7,7000,50,266602
kdtree,1,8000,50,1039844
kdtree,2,8000,50,165845
kdtree,3,8000,50,100315
kdtree,4,8000,50,108500
kdtree,5,8000,50,130165
kdtree,6,8000,50,251814
kdtree,7,8000,50,281470
kdtree,1,9000,50,1205859
kdtree,2,9000,50,172222
kdtree,3,9000,50,113374
kdtree,4,9000,50,106353
kdtree,5,9000,50,135739
kdtree,6,9000,50,204146
kdtree,7,9000,50,298496
kdtree,1,10000,50,1350483
kdtree,2,10000,50,180841
kdtree,3,10000,50,113816
kdtree,4,10000,50,118760
kdtree,5,10000,50,153389
kdtree,6,10000,50,208417
kdtree,7,10000,50,319878
quadtree,2,1000,10,12107
quadtree,2,2000,10,18752
quadtree,2,3000,10,24540
quadtree,2,4000,10,27584
quadtree,2,5000,10,31200
quadtree,2,6000,10,33957
quadtree,2,7000,10,36081
quadtree,2,8000,10,39811
quadtree,2,9000,10,42431
quadtree,2,10000,10,43776
quadtree,2,1000,20,19195
quadtree,2,2000,20,29279
quadtree,2,3000,20,33945
quadtree,2,4000,20,40372
quadtree,2,5000,20,44226
quadtree,2,6000,20,52365
quadtree,2,7000,20,53831
quadtree,2,8000,20,56205
quadtree,2,9000,20,60272
quadtree,2,10000,20,65319
quadtree,2,1000,30,22870
quadtree,2,2000,30,33757
quadtree,2,3000,30,39450
quadtree,2,4000,30,46338
quadtree,2,5000,30,53432
quadtree,2,6000,30,53650
quadtree,2,7000,30,65829
quadtree,2,8000,30,69990
quadtree,2,9000,30,68105
quadtree,2,10000,30,76592
quadtree,2,1000,40,26956
quadtree,2,2000,40,35364
quadtree,2,3000,40,49741
quadtree,2,4000,40,58500
quadtree,2,5000,40,59559
quadtree,2,6000,40,69997
quadtree,2,7000,40,72251
quadtree,2,8000,40,85371
quadtree,2,9000,40,93355
quadtree,2,10000,40,96913
quadtree,2,1000,50,27350
quadtree,2,2000,50,42180
quadtree,2,3000,50,53841
quadtree,2,4000,50,62036
quadtree,2,5000,50,73010
quadtree,2,6000,50,77254
quadtree,2,7000,50,84706
quadtree,2,8000,50,87642
quadtree,2,9000,50,101332
quadtree,2,10000,50,103200
dumb,1,1000,10,19185
dumb,2,1000,10,27440
dumb,3,1000,10,34038
dumb,4,1000,10,46204
dumb,5,1000,10,56801
dumb,6,1000,10,62883
dumb,7,1000,10,72461
dumb,1,2000,10,38172
dumb,2,2000,10,52811
dumb,3,2000,10,68313
dumb,4,2000,10,87871
dumb,5,2000,10,106710
dumb,6,2000,10,122869
dumb,7,2000,10,137903
dumb,1,3000,10,54993
dumb,2,3000,10,77405
dumb,3,3000,10,98516
dumb,4,3000,10,125656
dumb,5,3000,10,155654
dumb,6,3000,10,179774
dumb,7,3000,10,200249
dumb,1,4000,10,72930
dumb,2,4000,10,100730
dumb,3,4000,10,125366
dumb,4,4000,10,164049
dumb,5,4000,10,200753
dumb,6,4000,10,230159
dumb,7,4000,10,254601
dumb,1,5000,10,88358
dumb,2,5000,10,125019
dumb,3,5000,10,155689
dumb,4,5000,10,199453
dumb,5,5000,10,255439
dumb,6,5000,10,283921
dumb,7,5000,10,336215
dumb,1,6000,10,119214
dumb,2,6000,10,153674
dumb,3,6000,10,186772
dumb,4,6000,10,251439
dumb,5,6000,10,307821
dumb,6,6000,10,350507
dumb,7,6000,10,388568
dumb,1,7000,10,122105
dumb,2,7000,10,174260
dumb,3,7000,10,228594
dumb,4,7000,10,290422
dumb,5,7000,10,375253
dumb,6,7000,10,407414
dumb,7,7000,10,456316
dumb,1,8000,10,143857
dumb,2,8000,10,210395
dumb,3,8000,10,249659
dumb,4,8000,10,329725
dumb,5,8000,10,397943
dumb,6,8000,10,466208
dumb,7,8000,10,529575
dumb,1,9000,10,170061
dumb,2,9000,10,243549
dumb,3,9000,10,311049
dumb,4,9000,10,390382
dumb,5,9000,10,455831
dumb,6,9000,10,548450
dumb,7,9000,10,623419
dumb,1,10000,10,185967
dumb,2,10000,10,276896
dumb,3,10000,10,341775
dumb,4,10000,10,457317
dumb,5,10000,10,548386
dumb,6,10000,10,628952
dumb,7,10000,10,736440
dumb,1,1000,20,22534
dumb,2,1000,20,35241
dumb,3,1000,20,43883
dumb,4,1000,20,58355
dumb,5,1000,20,73861
dumb,6,1000,20,86943
dumb,7,1000,20,91842
dumb,1,2000,20,45937
dumb,2,2000,20,60445
dumb,3,2000,20,76903
dumb,4,2000,20,103281
dumb,5,2000,20,132685
dumb,6,2000,20,145932
dumb,7,2000,20,170397
dumb,1,3000,20,69914
dumb,2,3000,20,98079
dumb,3,3000,20,154663
dumb,4,3000,20,170423
dumb,5,3000,20,221373
dumb,6,3000,20,230680
dumb,7,3000,20,262153
dumb,1,4000,20,94940
dumb,2,4000,20,129915
dumb,3,4000,20,175224
dumb,4,4000,20,237029
dumb,5,4000,20,260999
dumb,6,4000,20,309005
dumb,7,4000,20,346244
dumb,1,5000,20,113417
dumb,2,5000,20,164793
dumb,3,5000,20,201047
dumb,4,5000,20,272238
dumb,5,5000,20,341195
dumb,6,5000,20,374870
dumb,7,5000,20,417308
dumb,1,6000,20,141302
dumb,2,6000,20,212823
dumb,3,6000,20,268104
dumb,4,6000,20,342505
dumb,5,6000,20,433378
dumb,6,6000,20,485078
dumb,7,6000,20,519252
dumb,1,7000,20,188169
dumb,2,7000,20,275111
dumb,3,7000,20,335537
dumb,4,7000,20,382596
dumb,5,7000,20,452900
dumb,6,7000,20,538787
dumb,7,7000,20,618886
dumb,1,8000,20,210199
dumb,2,8000,20,261716
dumb,3,8000,20,324638
dumb,4,8000,20,468367
dumb,5,8000,20,492958
dumb,6,8000,20,562239
dumb,7,8000,20,672945
dumb,1,9000,20,214344
dumb,2,9000,20,294636
dumb,3,9000,20,347730
dumb,4,9000,20,480363
dumb,5,9000,20,610284
dumb,6,9000,20,612749
dumb,7,9000,20,656493
dumb,1,10000,20,202316
dumb,2,10000,20,278979
dumb,3,10000,20,346943
dumb,4,10000,20,436716
dumb,5,10000,20,542912
dumb,6,10000,20,615519
dumb,7,10000,20,704672
dumb,1,1000,30,23368
dumb,2,1000,30,32869
dumb,3,1000,30,41419
dumb,4,1000,30,54591
dumb,5,1000,30,66788
dumb,6,1000,30,73662
dumb,7,1000,30,85930
dumb,1,2000,30,44401
dumb,2,2000,30,60674
dumb,3,2000,30,75984
dumb,4,2000,30,101449
dumb,5,2000,30,119790
dumb,6,2000,30,140644
dumb,7,2000,30,151866
dumb,1,3000,30,66569
dumb,2,3000,30,84459
dumb,3,3000,30,115823
dumb,4,3000,30,138567
dumb,5,3000,30,169652
dumb,6,3000,30,204215
dumb,7,3000,30,221557
dumb,1,4000,30,79963
dumb,2,4000,30,115433
dumb,3,4000,30,142748
dumb,4,4000,30,180748
dumb,5,4000,30,222682
dumb,6,4000,30,261498
dumb,7,4000,30,307459
dumb,1,5000,30,103960
dumb,2,5000,30,145319
dumb,3,5000,30,192383
dumb,4,5000,30,240485
dumb,5,5000,30,294569
dumb,6,5000,30,341003
dumb,7,5000,30,370463
dumb,1,6000,30,119537
dumb,2,6000,30,164244
dumb,3,6000,30,208816
dumb,4,6000,30,282029
dumb,5,6000,30,363812
dumb,6,6000,30,417930
dumb,7,6000,30,439866
dumb,1,7000,30,140847
dumb,2,7000,30,206859
dumb,3,7000,30,267280
dumb,4,7000,30,372820
dumb,5,7000,30,422781
dumb,6,7000,30,462691
dumb,7,7000,30,525944
dumb,1,8000,30,163403
dumb,2,8000,30,231314
dumb,3,8000,30,286561
dumb,4,8000,30,382848
dumb,5,8000,30,455474
dumb,6,8000,30,521336
dumb,7,8000,30,589229
dumb,1,9000,30,183870
dumb,2,9000,30,255937
dumb,3,9000,30,319415
dumb,4,9000,30,403431
dumb,5,9000,30,480784
dumb,6,9000,30,562653
dumb,7,9000,30,629791
dumb,1,10000,30,190789
dumb,2,10000,30,268192
dumb,3,10000,30,330710
dumb,4,10000,30,421390
dumb,5,10000,30,520160
dumb,6,10000,30,588550
dumb,7,10000,30,669297
dumb,1,1000,40,23593
dumb,2,1000,40,32282
dumb,3,1000,40,40455
dumb,4,1000,40,52107
dumb,5,1000,40,63373
dumb,6,1000,40,72116
dumb,7,1000,40,83543
dumb,1,2000,40,43103
dumb,2,2000,40,60377
dumb,3,2000,40,78136
dumb,4,2000,40,99227
dumb,5,2000,40,120645
dumb,6,2000,40,154469
dumb,7,2000,40,168652
dumb,1,3000,40,64991
dumb,2,3000,40,90357
dumb,3,3000,40,107976
dumb,4,3000,40,149533
dumb,5,3000,40,178595
dumb,6,3000,40,201845
dumb,7,3000,40,227793
dumb,1,4000,40,81298
dumb,2,4000,40,117786
dumb,3,4000,40,147309
dumb,4,4000,40,186721
dumb,5,4000,40,221752
dumb,6,4000,40,255151
dumb,7,4000,40,283207
dumb,1,5000,40,97356
dumb,2,5000,40,137621
dumb,3,5000,40,176417
dumb,4,5000,40,219783
dumb,5,5000,40,280398
dumb,6,5000,40,319169
dumb,7,5000,40,352851
dumb,1,6000,40,117833
dumb,2,6000,40,165967
dumb,3,6000,40,214126
dumb,4,6000,40,270877
dumb,5,6000,40,328923
dumb,6,6000,40,371706
dumb,7,6000,40,418937
dumb,1,7000,40,134892
dumb,2,7000,40,189734
dumb,3,7000,40,238895
dumb,4,7000,40,305329
dumb,5,7000,40,378372
dumb,6,7000,40,421992
dumb,7,7000,40,478460
dumb,1,8000,40,154805
dumb,2,8000,40,216535
dumb,3,8000,40,269358
dumb,4,8000,40,357556
dumb,5,8000,40,441179
dumb,6,8000,40,543445
dumb,7,8000,40,568769
dumb,1,9000,40,171823
dumb,2,9000,40,243392
dumb,3,9000,40,317655
dumb,4,9000,40,387207
dumb,5,9000,40,474602
dumb,6,9000,40,560073
dumb,7,9000,40,619218
dumb,1,10000,40,190001
dumb,2,10000,40,267529
dumb,3,10000,40,336005
dumb,4,10000,40,454848
dumb,5,10000,40,554393
dumb,6,10000,40,631326
dumb,7,10000,40,714741
dumb,1,1000,50,23517
dumb,2,1000,50,32240
dumb,3,1000,50,43174
dumb,4,1000,50,54494
dumb,5,1000,50,63387
dumb,6,1000,50,77065
